date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:04:19	68740/68740	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/animate.css	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/animate.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:19	340711/340711	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/bootstrap.css	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/bootstrap.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:19	6228/6228	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vector-map.css	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/css/vector-map.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:20	3734/3734	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/slick.css	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/slick.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:20	1176801/1176801	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/style.css	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/css/style.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:20	4960/4960	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/1.png	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/1.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:20	3716/3716	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/1-white.png	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/1-white.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:20	53779/53779	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/users/4.jpg	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/images/users/4.jpg	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:21	59360/59360	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/all-users.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/all-users.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:21	69626/69626	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/order-list.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/order-list.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:21	52919/52919	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/support-ticket.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/support-ticket.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:21	37433/37433	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/profile-setting.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/profile-setting.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:22	4277/4277	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/full-white.png	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/full-white.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:22	370/370	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/logo.png	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/logo.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:22	444/444	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/logo-white.png	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/logo-white.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:22	60462/60462	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/products.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/products.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:23	58171/58171	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/add-new-product.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/add-new-product.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:23	61909/61909	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/category.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/category.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:23	34937/34937	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/add-new-category.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/add-new-category.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:23	36363/36363	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/attributes.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/attributes.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:24	28830/28830	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/add-new-attributes.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/add-new-attributes.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:24	42265/42265	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/add-new-user.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/add-new-user.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:24	35859/35859	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/role.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/role.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:24	68290/68290	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/create-role.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/create-role.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:25	88149/88149	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/media.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/media.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:25	37152/37152	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/order-detail.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/order-detail.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:25	38449/38449	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/order-tracking.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/order-tracking.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:25	75087/75087	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Feb%202024%2010:21:21%20GMT	https://themes.pixelstrap.com/fastkart/back-end/translation.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/translation.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:26	43953/43953	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/currency-rates.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/currency-rates.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:26	48856/48856	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/coupon-list.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/coupon-list.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:26	41405/41405	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/create-coupon.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/create-coupon.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:26	42056/42056	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Feb%202024%2010:21:21%20GMT	https://themes.pixelstrap.com/fastkart/back-end/taxes.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/taxes.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:26	50483/50483	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/product-review.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/product-review.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:27	41015/41015	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/reports.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/reports.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:27	57164/57164	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/list-page.html	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/list-page.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:27	2481/2481	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/svg/vegetable.svg	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/svg/vegetable.svg	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:27	1576/1576	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/svg/cup.svg	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/svg/cup.svg	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:28	3162/3162	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/svg/meats.svg	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/svg/meats.svg	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:28	1297/1297	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/svg/breakfast.svg	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/svg/breakfast.svg	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:28	4719/4719	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/svg/frozen.svg	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/svg/frozen.svg	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:28	1563/1563	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/svg/milk.svg	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/svg/milk.svg	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:29	4426/4426	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/svg/pet.svg	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/svg/pet.svg	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:29	11666/11666	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/product/1.png	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/images/product/1.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:29	11951/11951	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/product/2.png	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/images/product/2.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:29	10008/10008	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/product/3.png	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/images/product/3.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:30	405361/405361	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/jquery-3.6.0.min.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/jquery-3.6.0.min.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:30	109777/109777	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/bootstrap/bootstrap.bundle.min.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/bootstrap/bootstrap.bundle.min.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:31	90755/90755	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/icons/feather-icon/feather.min.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/icons/feather-icon/feather.min.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:31	17/17	---M--	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/icons/feather-icon/feather-icon.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/icons/feather-icon/feather-icon.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:31	178273/178273	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/scrollbar/simplebar.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/scrollbar/simplebar.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:31	104/104	---M--	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/scrollbar/custom.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/scrollbar/custom.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:32	246/246	---M--	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/config.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/config.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:32	417/417	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/tooltip-init.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/tooltip-init.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:32	14832/14832	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/sidebar-menu.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/sidebar-menu.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:32	15943/15943	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/notify/bootstrap-notify.min.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/notify/bootstrap-notify.min.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:33	491/491	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/notify/index.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/notify/index.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:33	933979/933979	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/apex-chart1.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/apex-chart1.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:33	74047/74047	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/moment.min.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/moment.min.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:34	850898/850898	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/apex-chart.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/apex-chart.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:34	6009/6009	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/stock-prices.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/stock-prices.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:34	17675/17675	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/chart-custom1.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/chart/apex-chart/chart-custom1.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:35	42863/42863	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/slick.min.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/slick.min.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:35	1713/1713	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/custom-slick.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/custom-slick.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:35	827/827	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/customizer.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/customizer.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:35	928/928	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/ratio.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/ratio.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:36	3727/3727	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/sidebareffect.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/sidebareffect.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:36	12129/12129	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/js/script.js	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/js/script.js	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
09:04:36	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/fonts/fa-regular-400.eot	C:/Users/84787/Desktop/backend/themes.pixelstrap.com/fastkart/back-end/assets/fonts/fa-regular-400.eot	(from https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/font-awesome.css)
